1 1 0.0 1 -0.44022104613195134 1 -0.7940085038669185 -1 -0.9045429314542255 -1 0.0 -1 0.6503891853751442 -1 0.4273274554938644 1 0.8839890475271237 1 -0.026743912844693796 -1 0.21939244210950437 -1 0.0554609063980116 1 0.433119403902519 -1 0.754291201016007 -1 -0.9217666741523072 1 -0.821577917562061 -1 -0.2898449130895382
2 1 0.0 1 -0.438887712798618 1 -0.7953418372002518 -1 -0.8738762647875589 -1 0.0 -1 0.665055852041811 -1 0.44732745549386443 1 0.925322380860457 1 -0.03607724617802713 -1 0.2367257754428377 -1 0.07012757306467826 1 0.41845273723585236 -1 0.7289578676826737 -1 -0.9524333408189738 1 -0.8362445842287277 -1 -0.3071782464228715
3 1 0.0 1 -0.43755437946528464 1 -0.796675170533585 -1 -0.8432095981208922 -1 0.0 -1 0.6797225187084777 -1 0.4539941221605311 1 0.9666557141937904 1 -0.04541057951136046 -1 0.25405910877617105 -1 0.08479423973134492 1 0.417119403902519 -1 0.7036245343493404 -1 -0.9831000074856404 1 -0.8509112508953944 -1 -0.3245115797562048
4 1 0.0 1 -0.4362210461319513 1 -0.7980085038669184 -1 -0.8098762647875589 -1 0.0 -1 0.6943891853751444 -1 0.46066078882719774 -1 -0.9920109524728762 1 -0.05474391284469379 -1 0.27139244210950436 -1 0.09946090639801158 1 0.41578607056918565 -1 0.678291201016007 1 0.986233325847693 1 -0.8682445842287277 -1 -0.3418449130895381
5 1 0.0 1 -0.43488771279861793 1 -0.7993418372002516 -1 -0.7765429314542256 -1 0.0 -1 0.7117225187084777 -1 0.4673274554938644 -1 -0.9426776191395428 1 -0.06407724617802713 -1 0.2887257754428377 -1 0.11412757306467824 1 0.4144527372358523 -1 0.650291201016007 1 0.9475666591810263 1 -0.8855779175620611 -1 -0.35917824642287144
6 1 0.0 1 -0.4335543794652846 1 -0.7980085038669184 -1 -0.745876264787559 -1 0.0 -1 0.729055852041811 -1 0.47399412216053105 -1 -0.8933442858062095 1 -0.07341057951136046 -1 0.306059108776171 -1 0.1287942397313449 1 0.41311940390251894 -1 0.622291201016007 1 0.9088999925143597 1 -0.9029112508953944 -1 -0.37651157975620475
7 1 0.0 1 -0.4322210461319512 1 -0.796675170533585 -1 -0.7152095981208924 -1 0.0 -1 0.7463891853751443 -1 0.4806607888271977 -1 -0.8413442858062095 1 -0.08274391284469379 -1 0.3233924421095043 -1 0.14346090639801157 1 0.4117860705691856 -1 0.594291201016007 1 0.8702333258476931 1 -0.9229112508953944 -1 -0.39384491308953806
8 1 0.0 1 -0.4308877127986179 1 -0.7953418372002518 -1 -0.6845429314542257 -1 0.0 -1 0.7637225187084776 -1 0.48732745549386436 -1 -0.7893442858062094 1 -0.09207724617802712 -1 0.3407257754428376 -1 0.15812757306467823 1 0.41045273723585224 -1 0.5662912010160069 1 0.8315666591810265 1 -0.9429112508953944 -1 -0.4111782464228714
9 1 0.0 1 -0.4295543794652845 1 -0.8020085038669185 -1 -0.6538762647875591 -1 0.0 -1 0.7810558520418109 -1 0.493994122160531 -1 -0.7293442858062094 1 -0.10141057951136045 -1 0.3580591087761709 -1 0.1727942397313449 1 0.4091194039025189 -1 0.5382912010160069 1 0.7928999925143598 1 -0.9629112508953944 -1 -0.4285115797562047
10 1 0.0 1 -0.42822104613195117 1 -0.8086751705335852 -1 -0.6232095981208925 -1 0.0 -1 0.7983891853751443 -1 0.5006607888271977 -1 -0.6693442858062093 1 -0.11074391284469379 -1 0.37539244210950423 -1 0.18746090639801155 1 0.40778607056918553 -1 0.5102912010160069 1 0.7542333258476932 1 -0.9829112508953944 -1 -0.445844913089538
