1 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
2 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
3 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
4 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
5 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
6 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
7 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
8 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
9 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
10 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
11 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
12 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
13 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
14 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
15 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
16 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
17 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
18 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
19 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
20 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
21 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
22 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
23 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
24 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
25 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
26 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
27 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
28 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
29 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
30 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
31 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
32 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
33 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
34 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
35 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
36 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
37 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
38 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
39 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
40 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
41 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
42 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
43 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
44 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
45 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
46 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
47 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
48 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
49 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
50 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
51 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
52 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
53 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
54 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
55 1 0.0 1 0.8441920212500547 -1 -0.5081257738567673
