1 1 0.0 1 0.9691902952444609 1 -0.2612727839274911 1 0.8896650555107033 1 -0.03757543956687237 -1 0.2691160491589262 -1 -0.34719190417924617 1 -0.17460311314394494 -1 -0.3300210229508804 -1 0.6006230562734727 1 0.34417892334411215 -1 0.8997652550373492 1 0.7667723089537035 1 0.16220605125433019 -1 -0.9907434077986932 1 0.005344039632839026 1 -0.7857844518058184 1 -0.4682341887548558 1 -0.005752109285323659 -1 0.6012835104458065 -1 0.09485934139385588 -1 -0.919114256051782 -1 -0.84782573951212 1 -0.10704370811646902 1 0.09549462543235943 1 0.2645007366579619 1 -0.5318500147679552 1 -0.27602396476755353 -1 -0.17725572207176898 1 0.18230493199833853 1 0.5054490892762371 -1 0.072747764418714 -1 0.537067097639327 -1 -0.9595018947312899 -1 -0.05616905014497231 1 -0.3403208518072296 -1 0.34748606171604535 -1 0.8925146810434696 1 -0.6742447590231155 1 -0.8433140954003688 -1 -0.611380205037992 1 0.9153172488342811 1 -0.45996435525659307 1 -0.7899745041040247 1 0.8307501714223795 -1 0.3584618645942259 1 0.9934296558662097 -1 -0.6045555296985057 1 0.20483718611655855 -1 -0.18107561563561725 1 0.9326104214442787 -1 -0.4874920472080062 1 -0.0018725637156096209 -1 -0.3822547914677956 -1 -0.32506105802970753 -1 0.9939567043018513 1 -0.4992842587130155 -1 -0.5792116503561044 1 -0.03014425539725729 1 -0.06400537387736382 -1 0.9850752093096056 1 -0.1300832569030279 -1 -0.8686878928457429 1 0.20319710339333974 1 -0.7237262055768148 -1 -0.6564967743918615 1 0.8792023639692603 1 -0.4088538225473799 -1 -0.8481050370459151 -1 -0.2866202978631802 -1 0.8636073053614746 1 0.30402524071487136 1 0.09300492247957415 -1 -0.4657458353395958 -1 -0.974539859845647 1 -0.9444900544044605 1 -0.9314699346979523 1 0.5495709420776917 -1 -0.45553035004688236 1 0.5445833923337009 -1 -0.9906831307087072 1 0.13310849887635 1 0.7088506656447968 1 -0.8037107673178712 1 -0.6913567441261079 -1 -0.998974552729722 1 0.7190834426547621 -1 -0.2102442570882701 1 0.753760093427372 -1 -0.932547460218681 1 0.26692062887798795 1 0.41614650544827114 -1 -0.14428140345371054 1 -0.693029724275342 1 0.9376042466555423 1 -0.1234483815730607 -1 -0.585726623301529 1 -0.7514568958458365 -1 0.877260860054822 -1 -0.6343406065218993
2 1 0.0 -1 3775.7240568555894 -1 14590.31748319693 -1 -15457.687644886018 -1 4177.811679212216 1 -3008.8134315319135 1 -13663.187800091308 -1 19839.799155525878 1 380.50613846668347 1 -5018.926275401994 -1 2081.688578710693 1 114.38645531351621 -1 -13790.720981013752 -1 11781.205608496763 1 -24875.651855582186 -1 11566.341097362336 -1 25586.905826393497 -1 9925.098872669298 -1 -440.5815054319862 1 5020.128181968712 1 -14006.100543104116 1 -28028.470374224165 1 -14841.623098466789 -1 14590.471712272745 -1 14006.290897070941 -1 1497.2255469886502 -1 15887.46075817237 -1 6128.277987731145 1 -19840.151014361098 -1 8043.952206048426 -1 11.66590416636188 1 -11566.263005558283 1 -10.623387979446317 1 -11319.168922415733 1 -13078.513423701927 -1 13662.500287335322 1 2794.7223845199837 1 15459.469824622574 -1 6900.649859440864 -1 36798.66880073714 1 -2451.6314844049325 -1 -3618.871494021768 -1 9925.107142502797 -1 29324.175137670278 -1 -10208.351557111935 1 -938.5401410062206 -1 -18696.53453206663 1 -8414.050161058669 -1 3009.287384767189 1 -11652.577332925586 -1 -7356.12770217824 1 -7700.9025989052725 -1 11566.333880758984 1 -9925.94936164952 1 -4831.465220547668 1 8939.083321935565 -1 12150.21982259934 1 -15888.57181983749 -1 440.545609067306 -1 6402.937249277909 1 18698.513036931807 -1 19839.84367538212 1 -31765.693449190043 -1 -3008.879350477681 -1 18112.420881981558 1 -6901.980600974279 -1 -14160.284255371278 -1 9925.158253035504 1 -35502.94636766332 1 -15888.279228484993 1 15089.765212834342 -1 3009.386572821787 -1 4246.849810876761 1 -9926.032852693392 1 -29540.64730115703 -1 30836.142123449063 -1 28026.619790033415 -1 1154.1558229356997 1 -9926.0226372081 -1 11.705038469419344 1 -3327.1071148159813 -1 -5105.454293946634 -1 -7828.353401327976 -1 33061.434902736146 -1 10637.906248784842 1 -21138.386585398035 -1 -11565.61666988005 1 -14590.789000237952 -1 441.3295134161295 1 -5552.200979145491 -1 -1496.6941256231164 -1 -4675.755957694447 1 -19840.11804004248 -1 14375.178077133778 -1 -11093.396209682112 -1 11652.272808928377 1 -12151.304833481354 -1 21849.66665262037 1 2923.899304453887 1 6900.6897635933665
3 1 0.0 1 18234.69826206557 1 27084.39138431336 1 39315.16147792102 1 36072.170807335584 -1 -40367.27521143625 -1 -72173.31042422744 1 28596.599555313223 -1 -14636.530510124472 -1 78354.69700583146 1 17683.1085808372 -1 42507.53558875322 1 44719.40164312238 1 42961.64701625859 -1 -64699.40697307288 1 47996.177507782326 1 23131.885722193605 1 65041.3027897347 1 -45857.97364152984 -1 -12248.38137677662 -1 -72516.22316724024 -1 -64114.95199038579 -1 -35456.43713355451 1 23347.27211206009 1 33974.91180084554 1 79836.16147468673 1 28381.5346592888 1 25171.230927656714 -1 -67138.45313450995 1 65600.01577223663 1 87706.94604026426 -1 -82800.32763501076 -1 -91443.1770254064 -1 -36195.90021853482 -1 -75325.90954916715 1 37368.39469243899 -1 -20939.563114682573 -1 2961.395923506143 1 71931.26042828725 1 15657.28118989184 -1 -43547.36676563837 1 34109.26599029512 1 61304.03755823911 1 19394.608030812222 1 15596.117886800883 -1 -28565.067196827596 1 32339.041089411316 -1 -89347.81379316932 1 38855.62766334245 -1 -45772.08846104896 1 31299.747929932386 -1 -46356.7782310159 1 51733.44379250804 -1 -87122.43949243109 -1 -32088.316571956497 -1 -7139.366209164909 1 39593.38772903209 -1 -66924.14744131544 1 37799.00738897166 1 35118.08531945336 -1 9937.712637144463 1 24859.370573840388 -1 -60377.628062693504 1 25175.710148724873 1 26869.2212817689 -1 -87835.74423308493 1 7751.943631922715 1 57566.81516744275 -1 -60377.6074798377 -1 -70661.12835129203 -1 6328.964813046998 1 77396.34135006797 1 28539.1977534605 -1 -79647.97598081679 -1 -61889.855415989565 1 17169.30151526192 1 21834.32618450444 1 24673.73367301545 -1 -83385.23926666057 1 83969.71167323823 -1 -18129.436114284326 1 -43976.03757518007 1 73105.41023078268 1 15657.320793219922 1 54542.28966186298 -1 -64699.41520421782 1 59668.447959572426 -1 -70661.05197525126 1 -36917.132266488225 -1 -22794.389627736637 1 -86382.43890818566 1 8829.159189567628 -1 -70875.69366152043 1 30606.52547957929 1 22098.376770647526 1 22093.315718019287 -1 -78135.97446027565 1 23131.920049749555 -1 -11165.399196343546 -1 68194.02683111066
4 1 0.0 -1 34315.21797711074 -1 118731.6526708631 -1 94431.36539498642 -1 68309.88472971735 1 -108294.36885949576 1 -134420.70654969267 -1 111471.89998699854 1 -28277.190576046843 1 72162.40340030249 -1 37500.90179721144 1 58997.06450316045 -1 87111.66355487145 -1 89091.18242933674 1 -153107.7176078417 -1 86651.16591820231 -1 137357.75607200764 -1 81272.65019218021 -1 -98835.97328427309 1 -29626.31494402806 1 -131026.34579137637 1 -156260.5361264837 1 -71478.15156630304 -1 130098.59545921594 -1 104126.27022721453 -1 69906.59436782867 -1 116291.52244450946 -1 57274.38289363226 1 -144334.9432652915 -1 78094.08967335305 -1 70302.83193074804 1 -126361.35625383054 1 -112580.56463625171 1 -68480.34114995429 1 -130098.75867197418 -1 99246.11511349166 1 -66660.97655008931 1 -130878.58008074705 -1 76950.78732674551 -1 153449.23834459693 1 -107737.18691236881 -1 73821.52691533505 -1 81272.6584620137 -1 144119.26838594262 -1 61970.82222704547 1 -72061.3286322343 -1 106227.6730171094 1 -114222.47490534371 -1 62106.67308173694 1 -102487.36160512124 -1 77773.52535895951 1 -95597.50437243009 -1 86651.15870159895 1 -119471.64760726363 1 -71847.30450603412 1 -50549.56714058438 -1 90972.3181447684 1 -147857.91107342608 -1 64787.326308695236 -1 71093.0727431642 1 -129151.65836976693 -1 126576.00656746086 1 -159997.75920144957 -1 53541.58861337135 -1 122253.75606964773 1 -116447.67884658839 -1 55054.386119961055 -1 85009.9830738755 1 -163735.01211992287 1 -140383.0714794154 1 -131248.2846925353 -1 74941.32124586808 -1 49275.56116015908 1 -126946.27810096565 1 -157772.71305341658 -1 147486.71166730885 -1 142821.71303830572 -1 61811.57299252635 1 -123208.99438415127 -1 70302.87106505109 1 -28032.822678877616 -1 -104428.58422058143 -1 74387.66362791187 -1 149712.00444659594 -1 85722.73106962482 1 -149370.45233765754 -1 83374.3423646761 1 -144120.2686047037 -1 -108581.49941587684 1 -30472.62419232993 -1 -122468.92052434728 -1 32727.580701529303 1 -136860.36328831472 -1 109744.55240993554 -1 82207.5686217905 -1 85939.78107049134 1 -129171.55008175361 -1 133620.5168982345 1 -32280.60626492405 1 76950.82723089801
5 1 0.0 1 52964.244486414274 1 134963.00007330862 1 136823.6273067355 1 130703.96817469344 -1 -167320.85450755534 -1 -200405.37617648696 1 135177.79439210222 -1 -47853.955233144094 -1 180399.52733863326 1 52412.654805185906 -1 130747.49215653627 1 140715.74597060776 1 138957.99134374398 -1 -192931.4727253324 1 143992.52183526772 1 134902.73596780776 1 164061.89011987828 1 -172811.55293764896 -1 -45465.80609979626 -1 -204485.56242082885 -1 -192347.01774264532 -1 -116426.79490920577 1 135118.1223576742 1 139043.98513630545 1 190867.66031147577 1 136260.14334828407 1 97901.36938167052 -1 -195370.51888676948 1 164620.60310238024 1 187526.62437306606 -1 -222244.21389125753 -1 -230887.06328165322 -1 -117166.25799418612 -1 -211032.5223040848 1 137901.10352391165 -1 -119084.16689565021 -1 -208075.0702115286 1 172463.96925975994 1 132307.85073375163 -1 -170500.94606175745 1 122692.5773523367 1 160324.62488838268 1 134189.70127908455 1 96050.99986021931 -1 -109535.42497247885 1 137408.11442487122 -1 -228791.70004941613 1 131975.30352937116 -1 -172725.667757168 1 116858.81628931573 -1 -173310.357527135 1 147729.78811999343 -1 -226566.3257486779 -1 -113058.67434760777 -1 -106710.0309874744 1 137101.85355784657 -1 -195156.21319357492 1 130918.68325500037 1 125213.51818282399 -1 -217559.96900453576 1 135332.8069672482 -1 -188609.69381495303 1 101643.12210406785 1 134747.82997076417 -1 -227279.63048933173 1 99418.64610932843 1 155075.28099625724 -1 -188609.67323209727 -1 -198893.19410355153 -1 -200970.22782065868 1 174191.7766802116 1 101114.36815218467 -1 -219091.86223706353 -1 -190121.9211682491 1 133819.8710591217 1 136629.41943277675 1 99629.02412702926 -1 -222829.12552290736 1 183789.39000604002 -1 -51346.860837303924 1 -170929.6168712991 1 177375.3925635845 1 132307.8903370797 1 152050.75549067746 -1 -192931.48095647732 1 157176.9137883869 -1 -198893.11772751075 1 -163870.71156260732 -1 -42574.84184676905 1 -225826.32516443246 1 55113.880712161896 -1 -199107.75941377995 1 137187.7203163683 1 113019.22154683039 1 108477.7959902149 -1 -213842.5872151933 1 134902.77029536368 -1 -40645.550418034094 -1 168726.73566258332
6 1 0.0 -1 72541.00914351155 -1 225939.8175023358 -1 205376.80372778815 -1 187135.6261183404 1 -239784.3126596021 1 -273864.5928059394 -1 218680.06481847123 1 -59028.434739789474 1 174207.23373310428 -1 75726.69296361224 1 183441.8765988542 -1 183108.00788235682 -1 188824.80025815123 1 -292551.6038640885 -1 182647.5102456877 -1 233354.10039949312 -1 180293.2375223238 -1 -230325.9170843794 1 -60377.55910777071 1 -270470.23204762314 1 -295704.4223827305 1 -160078.0243999022 -1 222357.66628537228 -1 185173.5205493836 -1 173463.54620195954 -1 212287.86677199492 -1 147300.31672457326 1 -283778.8295215383 -1 177114.67700349668 -1 173859.78376487893 1 -265805.2425100773 1 -252024.4508924985 1 -157080.2139835535 1 -269542.64492822095 -1 191505.18593964798 1 -155260.84938368847 1 -270322.46633699385 -1 177483.4961582182 -1 249445.5826720824 1 -239227.13071247513 -1 186598.7822986418 -1 180293.24579215728 -1 240115.6127134281 -1 149187.22070445117 1 -160661.2014658335 -1 194749.47034193663 1 -253666.36116159052 -1 177195.14096903097 1 -233977.30540522753 -1 184502.29473694993 1 -227087.4481725364 -1 182647.50302908436 1 -258915.53386351044 1 -160447.17733963332 1 -161573.08098215814 -1 201917.75647757013 1 -287301.79732967285 -1 179875.79419598923 -1 185382.44962780006 1 -268595.5446260137 -1 215097.80389228812 1 -299441.6454576964 -1 136092.97544165424 -1 236936.4679037786 1 -255891.5651028352 -1 145080.3199509021 -1 182518.44890268997 1 -303178.89837616973 1 -279826.9577356622 1 -270692.17094878206 -1 175474.03007734078 -1 139301.49499110013 1 -266390.1643572124 1 -297216.59930966335 -1 243483.05599479433 -1 208919.8693551585 -1 141553.4244672738 1 -262652.88064039807 -1 173859.82289918195 1 -58784.06684262023 -1 -235918.5280206877 -1 174920.37245938458 -1 245708.34877408142 -1 183231.1968984393 1 -288814.33859390434 -1 180882.80819349058 1 -283564.1548609505 -1 -240071.44321598316 1 -61223.86835607256 -1 -261912.80678059408 -1 70953.3718679301 1 -276304.2495445615 -1 198266.3497347628 -1 184399.97349579365 -1 183595.82144050725 1 -268615.43633800035 -1 229616.8612257199 1 -63031.8504286667 1 177483.53606237067
7 1 0.0 1 91190.03565281507 1 230959.34440079407 1 232819.9716342209 1 203625.15503274763 -1 -298810.79830766167 -1 -339849.26243273367 1 231174.13871958767 -1 -78605.19939688672 -1 290004.9651780804 1 90638.4459715867 -1 223867.16802256502 1 251034.2143087258 1 234954.33567122938 -1 -332375.3589815792 1 254310.99017338577 1 230899.08029529324 1 270643.08495666727 1 -304301.49673775525 -1 -76217.05026353891 -1 -343929.4486770756 -1 -331790.9039988922 -1 -208763.94124413404 1 231114.46668515963 1 239576.6939677781 1 300473.098150923 1 232256.48767576952 1 184190.02971128246 -1 -334814.40514301625 1 281700.5879444856 1 297132.0622125133 -1 -361688.1001475043 -1 -370330.94953790004 -1 -209503.40432911442 -1 -350476.40856033156 1 233897.44785139704 -1 -211421.3132305785 -1 -347518.9564677754 1 276820.0120965489 1 228304.19506123711 -1 -301990.88986186375 1 206825.5847143781 1 266905.81972517166 1 230186.04560657003 1 182339.66018983128 -1 -201872.57130740714 1 233404.45875235662 -1 -368235.58630566293 1 240216.19440869073 -1 -304215.6115572743 1 213715.76565667352 -1 -304800.3013272413 1 258048.25645811151 -1 -366010.21200492466 -1 -205395.82068253605 -1 -199047.17732240268 1 233098.19788533196 -1 -334600.0994498217 1 236135.33113166178 1 209346.52554486546 -1 -357003.8552607825 1 231329.15129473363 -1 -328053.58007119986 1 187931.78243367982 1 230744.17429824962 -1 -366723.5167455785 1 185707.30643894037 1 261656.4758330462 -1 -328053.5594883441 -1 -338337.0803597983 -1 -340414.1140769054 1 283797.21451965877 1 187403.02848179662 -1 -358535.7484933103 -1 -329565.80742449587 1 229816.2153866072 1 232625.76376026217 1 185917.68445664117 -1 -362273.0117791541 1 293394.8278454872 -1 -82098.10500104654 1 -302419.5606714054 1 286980.83040303166 1 228304.23466456519 1 247420.12982347916 -1 -332375.3672127241 1 263758.1086251759 -1 -338337.0039837575 1 -295360.6553627137 -1 -73326.08601051169 1 -365270.21142067923 1 93339.67187856269 -1 -338551.6456700267 1 233184.0646438537 1 217350.71791684633 1 220283.839362889 -1 -353286.47347144 1 230899.1146228491 -1 -71396.79458177675 -1 273082.7784993723
8 1 0.0 -1 110766.80030991235 -1 324960.40483247937 -1 304397.39105793176 -1 278743.18048304 1 -371274.25645970844 1 -413308.4790621861 -1 317700.6521486148 1 -89779.6789035321 1 283812.6715725515 -1 113952.48413001304 1 276561.55246488296 -1 289689.2027191458 -1 287845.3875882948 1 -431995.49012033525 -1 289228.70508247666 -1 332374.68772963673 -1 286874.4323591128 -1 -361815.8608844857 1 -91128.80327151336 1 -409914.1183038699 1 -435148.30863897735 1 -252415.1707348305 -1 321378.2536155159 -1 287218.35088218533 -1 283068.9840414068 -1 311308.4541021385 -1 233588.97705418523 1 -423222.71577778505 -1 286720.11484294385 -1 283465.22160432616 1 -405249.1287663241 1 -391468.33714874537 1 -249417.36031848178 1 -408986.5311844677 -1 290525.7732697915 1 -247597.99571861676 1 -409766.3525932406 -1 285576.8124963363 -1 348466.1700022261 1 -370717.07451258146 -1 278206.3366633414 -1 286874.44062894623 -1 339136.2000435717 -1 235475.88103406315 1 -252998.34780076178 -1 293770.0576720802 1 -393110.2474178373 -1 255193.60182176888 1 -365467.2492053338 -1 277621.9706029787 1 -358577.3919726427 -1 289228.69786587334 1 -398359.4201197572 1 -252784.3236745616 1 -253910.22731708642 -1 300938.3438077137 1 -426745.6835859196 -1 256362.1335473981 -1 276990.00399249967 1 -408039.4308822605 -1 314118.39122243173 1 -438885.53171394323 -1 222381.6357712662 -1 335957.0552339222 1 -395335.45135908196 -1 231368.98028051405 -1 289099.64373947895 1 -442622.78463241656 1 -419270.84399190894 1 -410136.05720502883 -1 285079.46791678795 -1 225590.15532071207 1 -405834.05061345914 1 -436660.4855659101 -1 342503.64332493796 -1 307940.4566853021 -1 227842.08479688573 1 -402096.76689664484 -1 283465.26073862915 1 -89535.31100636286 -1 -367408.471820794 -1 284525.8102988318 -1 344728.93610422505 -1 289812.39173522824 1 -428258.2248501511 -1 287464.0030302796 1 -423008.04111719725 -1 -371561.3870160895 1 -91975.1125198152 -1 -401356.6930368409 -1 109179.16303433088 1 -415748.13580080826 -1 297286.93706490635 -1 277519.6493618224 -1 276715.497306536 1 -408059.32259424706 -1 328637.4485558635 1 -93783.09459240935 1 285576.85240048874
9 1 0.0 1 129415.82681921587 1 329979.9317309376 1 331840.5589643645 1 322450.89642137074 -1 -430300.742107768 -1 -479293.1486889804 1 330194.72604973125 -1 -109356.44356062936 -1 386001.3095055659 1 128864.2371379875 -1 342692.9094111881 1 339556.011633553 1 352661.2905080184 -1 -471819.24523782596 1 342832.787498213 1 329919.66762543685 1 366639.4292841527 1 -435791.44053786155 -1 -106968.29442728157 -1 -483373.3349333224 -1 -471234.790255139 -1 -301101.0875790623 1 330135.05401530326 1 359508.80080456706 1 396469.44247840845 1 331277.0750059131 1 270478.69004089443 -1 -474258.291399263 1 370222.3852693128 1 393128.4065399988 -1 -501131.98640375107 -1 -509774.8357941469 -1 -301840.5506640427 -1 -489920.29481657833 1 332918.0351815406 -1 -303758.4595655068 -1 -486962.84272402216 1 376553.62992536346 1 327324.78239138075 -1 -433480.8336619701 1 325651.3261030012 1 362902.1640526571 1 329206.63293671363 1 268628.32051944325 -1 -294209.7176423354 1 332425.04608250014 -1 -507679.47256190976 1 328799.5057707322 -1 -435705.5553573806 1 328804.2335439676 -1 -436290.2451273476 1 346570.05378293875 -1 -505454.0982611714 -1 -297732.96701746434 -1 -291384.323657331 1 332118.78521547554 -1 -474043.98570606846 1 326230.7639950323 1 335646.8139361467 -1 -496447.7415170293 1 330349.73862487724 -1 -467497.4663274467 1 274220.4427632918 1 329764.76162839326 -1 -506167.40300182527 1 271995.9667685523 1 350178.2731578734 -1 -467497.44574459095 -1 -477780.9666160451 -1 -479858.00033315225 1 379793.5588471442 1 273691.6888114086 -1 -497979.634749557 -1 -469009.69368074264 1 328836.8027167508 1 331646.3510904058 1 272206.3447862531 -1 -501716.8980354009 1 389391.1721729727 -1 -112849.34916478916 1 -433909.5044715117 1 382977.17473051714 1 327324.82199470885 1 335941.9271483064 -1 -471819.2534689709 1 356017.17945133225 -1 -477780.8902400043 1 -426850.59916282 -1 -104077.33017425433 1 -504714.09767692606 1 131565.4630449635 -1 -477995.5319262735 1 332204.65197399724 1 332439.18580414035 1 339109.5807515121 -1 -492730.35972768674 1 329919.7019529927 -1 -102148.0387455194 -1 372816.39632818685
10 1 0.0 -1 148992.59147631313 -1 427005.2351652811 -1 406442.2213907335 -1 397568.92187166313 1 -502764.2002598148 1 -552752.3653184328 -1 419745.4824814166 1 -120530.92306727474 1 379809.01590003696 -1 152178.27529641383 1 357670.3168242662 -1 387197.66854796023 -1 383841.7319157802 1 -571439.3763765821 -1 385225.0494099621 -1 434419.5180624386 -1 382870.7766865982 -1 -493305.804684592 1 -121880.04743525601 1 -549358.0045601167 1 -574592.1948952242 1 -344752.3170697588 -1 423423.0839483177 -1 383214.6952096707 -1 379065.32836889225 -1 413353.28443494026 -1 319877.6373837972 1 -562666.6020340319 -1 382716.45917042927 -1 379461.56593181164 1 -544693.0150225708 1 -530912.2234049921 1 -341754.5066534101 1 -548430.4174407144 -1 391058.4821012642 1 -339935.14205354505 1 -549210.2388494874 -1 381573.1568238217 -1 453535.24333768606 1 -502207.01831268775 -1 397032.07805196446 -1 382870.78495643166 -1 441181.0303763735 -1 321764.54136367515 1 -345335.49413569004 -1 395814.88800488185 1 -532554.1336740842 -1 389681.4677143792 1 -496957.1930054401 -1 385948.92198628554 1 -490067.335772749 -1 385225.04219335876 1 -537803.306376004 1 -345121.4700094899 1 -346247.37365201476 -1 402983.17414051545 1 -566189.5698421664 -1 393874.24244266655 -1 361123.0113545412 1 -547483.3171385073 -1 416163.22155523347 1 -578329.41797019 -1 308670.2961008782 -1 438001.88556672406 1 -534779.3376153287 -1 317657.64061012596 -1 385095.9880669643 1 -582066.6708886634 1 -558714.7302481558 1 -549579.9434612757 -1 381075.8122442734 -1 311878.81565032405 1 -545277.9368697059 1 -576104.371822157 -1 444548.4736577398 -1 409985.2870181039 -1 314130.74512649764 1 -541540.6531528916 -1 379461.60506611463 1 -120286.55517010548 -1 -498898.4156209003 -1 380522.15462631726 -1 449798.00943968503 -1 388832.9790653718 1 -567702.1111063979 -1 383460.347357765 1 -562451.927373444 -1 -503051.33081619587 1 -122726.35668355784 -1 -540800.5792930877 -1 147404.95420073168 1 -555192.022057055 -1 399331.767397708 -1 363164.778225193 -1 359336.3831672484 1 -547503.2088504938 -1 430682.2788886653 1 -124534.338756152 1 381573.19672797417
