1 -1 0.9888535420514555 1 -0.29562519833453527 -1 -0.5393124545053711 1 0.2448064589879515 -1 -0.22252869488865934 1 -0.8863837970459154 -1 0.0 -1 -0.032478961785489036 1 0.14669773621299176 1 0.1727047627539502 1 -0.5687399486989284 -1 0.0 1 -0.7007982319017099 -1 -0.38363055199904217 1 -0.9925841342426167 -1 -0.7660653440951246 -1 0.0 -1 0.4814029492027443 1 -0.4154680628386971 -1 0.5722074346989205 -1 -0.47993821713924545 1 0.8922938078015046 1 -0.03025229563365639 -1 0.06818177635817557 -1 0.5471393837447143
2 -1 0.9888535420514555 1 -0.2689585316678686 -1 -0.49931245450537115 1 0.2714731256546182 -1 -0.22252869488865934 1 -0.8863837970459154 -1 0.0 -1 -0.032478961785489036 1 0.2133644028796584 1 0.23937142942061684 1 -0.6087399486989284 -1 0.0 1 -0.7407982319017099 -1 -0.3969638853323755 1 -0.9792508009092834 -1 -0.7660653440951246 -1 0.0 -1 0.4414029492027443 1 -0.4021347295053638 -1 0.5455407680322539 -1 -0.47993821713924545 1 0.9189604744681712 1 -0.016918962300323054 -1 -0.01181822364182443 -1 0.5871393837447143
3 -1 0.9888535420514555 1 -0.24229186500120192 -1 -0.45931245450537117 1 0.29813979232128485 -1 -0.22252869488865934 1 -0.8863837970459154 -1 0.0 -1 -0.032478961785489036 1 0.28003106954632506 1 0.3060380960872835 1 -0.6487399486989285 -1 0.0 1 -0.7807982319017099 -1 -0.4102972186657088 1 -0.9659174675759501 -1 -0.7660653440951246 -1 0.0 -1 0.40140294920274433 1 -0.38880139617203047 -1 0.5055407680322539 -1 -0.47993821713924545 1 0.9456271411348378 1 -0.0035856289669897196 -1 -0.05181822364182443 -1 0.6404727170780476
4 -1 0.9888535420514555 1 -0.21562519833453525 -1 -0.4059791211720378 1 0.3648064589879515 -1 -0.22252869488865934 1 -0.8863837970459154 -1 0.0 -1 -0.04581229511882237 1 0.3466977362129917 1 0.33270476275395017 1 -0.6887399486989285 -1 0.0 1 -0.7807982319017099 -1 -0.4102972186657088 1 -0.9525841342426168 -1 -0.8060653440951246 -1 0.0 -1 0.36140294920274435 1 -0.38880139617203047 -1 0.4655407680322539 -1 -0.49327155047257876 1 0.9722938078015044 1 -0.0035856289669897196 -1 -0.06515155697515776 -1 0.693806050411381
5 -1 0.9888535420514555 1 -0.20229186500120191 -1 -0.36597912117203785 1 0.4048064589879515 -1 -0.209195361555326 1 -0.8863837970459154 -1 0.0 -1 -0.05914562845215571 1 0.40003106954632506 1 0.4127047627539502 1 -0.7287399486989286 -1 0.0 1 -0.82079823190171 -1 -0.3969638853323755 1 -0.9392508009092835 -1 -0.8060653440951246 -1 0.0 -1 0.308069615869411 1 -0.38880139617203047 -1 0.42554076803225394 -1 -0.5066048838059121 1 0.998960474468171 1 -0.0035856289669897196 -1 -0.0784848903084911 -1 0.7471393837447143
6 1 -0.9978131246152111 1 -0.18895853166786858 -1 -0.36597912117203785 1 0.4848064589879515 -1 -0.19586202822199267 1 -0.8863837970459154 -1 0.0 -1 -0.07247896178548904 1 0.4533644028796584 1 0.45270476275395016 1 -0.7687399486989286 -1 0.0 1 -0.82079823190171 -1 -0.38363055199904217 1 -0.9259174675759502 -1 -0.8460653440951247 -1 0.0 -1 0.25473628253607766 1 -0.3488013961720305 -1 0.38554076803225396 -1 -0.5199382171392454 -1 -0.9877061921984955 1 -0.0035856289669897196 -1 -0.09181822364182443 -1 0.8004727170780477
7 1 -0.9844797912818778 1 -0.17562519833453524 -1 -0.32597912117203787 1 0.5648064589879515 -1 -0.18252869488865933 1 -0.8863837970459154 -1 0.0 -1 -0.08581229511882238 1 0.5066977362129917 1 0.5860380960872835 1 -0.8087399486989286 -1 0.0 1 -0.86079823190171 -1 -0.37029721866570886 1 -0.9125841342426169 -1 -0.8460653440951247 -1 0.0 -1 0.20140294920274432 1 -0.3488013961720305 -1 0.2522074346989206 -1 -0.5332715504725787 -1 -0.9743728588651622 1 -0.0035856289669897196 -1 -0.10515155697515777 -1 0.853806050411381
8 1 -0.9711464579485445 1 -0.1622918650012019 -1 -0.32597912117203787 1 0.6848064589879514 -1 -0.169195361555326 1 -0.8863837970459154 -1 0.0 -1 -0.09914562845215572 1 0.5733644028796584 1 0.6660380960872835 1 -0.8487399486989287 -1 0.0 1 -0.86079823190171 -1 -0.35696388533237555 1 -0.8992508009092836 -1 -0.8860653440951247 -1 0.0 -1 0.14806961586941098 1 -0.3088013961720305 -1 0.11887410136558726 -1 -0.546604883805912 -1 -0.9610395255318289 1 -0.0035856289669897196 -1 -0.1184848903084911 -1 0.9071393837447144
9 1 -0.9578131246152112 1 -0.14895853166786857 -1 -0.2859791211720379 1 0.7648064589879514 -1 -0.15586202822199266 1 -0.8863837970459154 -1 0.0 -1 -0.11247896178548905 1 0.640031069546325 1 0.7860380960872835 1 -0.8887399486989287 -1 0.0 1 -0.90079823190171 -1 -0.34363055199904224 1 -0.8859174675759502 -1 -0.8860653440951247 -1 0.0 -1 0.08140294920274431 1 -0.3088013961720305 -1 -0.0011258986344127447 -1 -0.5599382171392453 -1 -0.9477061921984956 1 -0.0035856289669897196 -1 -0.13181822364182444 -1 0.9604727170780477
10 1 -0.9444797912818779 1 -0.13562519833453524 -1 -0.2859791211720379 1 0.8848064589879514 -1 -0.14252869488865932 1 -0.8463837970459154 -1 0.0 -1 -0.1258122951188224 1 0.7066977362129917 1 0.8660380960872834 1 -0.8887399486989287 -1 0.0 1 -0.9274648985683767 -1 -0.33029721866570894 1 -0.9259174675759503 -1 -0.9260653440951248 -1 0.0 -1 0.014736282536077644 1 -0.2688013961720305 -1 -0.08112589863441275 -1 -0.5732715504725786 -1 -0.9343728588651623 1 -0.0035856289669897196 -1 -0.14515155697515777 1 -0.986193949588619
11 1 -0.9311464579485446 1 -0.08229186500120189 -1 -0.24597912117203788 1 0.9648064589879514 -1 -0.11586202822199265 1 -0.753050463712582 -1 0.0 -1 -0.13914562845215572 1 0.7733644028796584 1 0.9860380960872834 1 -0.942073282032262 -1 0.0 1 -0.9541315652350433 -1 -0.31696388533237563 1 -0.9392508009092836 -1 -0.9927320107617914 -1 0.0 -1 -0.05193038413058902 1 -0.2688013961720305 -1 -0.14779256530107943 -1 -0.5866048838059119 -1 -0.921039525531829 1 -0.016918962300323054 -1 -0.21181822364182445 1 -0.9328606162552856
12 1 -0.9178131246152113 1 0.024374801665464782 -1 -0.24597912117203788 -1 -0.9151935410120486 -1 -0.03586202822199265 1 -0.6597171303792486 -1 0.0 -1 -0.21914562845215574 1 0.840031069546325 -1 -0.9339619039127165 1 -0.9687399486989287 -1 0.0 1 -0.9541315652350433 -1 -0.3036305519990423 -1 0.9940825324240496 -1 -0.9527320107617914 -1 0.0 -1 -0.11859705079725569 1 -0.22880139617203052 -1 -0.2544592319677461 -1 -0.5999382171392452 1 0.9856271411348376 1 -0.016918962300323054 -1 -0.2784848903084911 1 -0.8795272829219523
13 1 -0.8644797912818779 1 0.19770813499879814 -1 -0.1793124545053712 -1 -0.9951935410120486 -1 0.08413797177800736 1 -0.5663837970459152 -1 0.0 -1 -0.29914562845215575 1 0.9066977362129917 -1 -0.9606285705793831 1 -0.9954066153655953 -1 0.0 1 -0.9007982319017099 -1 -0.290297218665709 1 -0.9925841342426169 -1 -0.9393986774284581 -1 0.0 -1 -0.23859705079725568 1 -0.20213472950536385 -1 -0.3877925653010794 -1 -0.6132715504725785 -1 -0.8943728588651623 1 -0.03025229563365639 -1 -0.37181822364182443 1 -0.8795272829219523
14 1 -0.8644797912818779 1 0.3710414683321315 -1 -0.1793124545053712 -1 -0.8885268743453819 -1 0.20413797177800735 1 -0.4863837970459152 -1 0.0 -1 -0.31247896178548906 1 0.9733644028796583 -1 -0.9072952372460498 1 -0.9687399486989287 -1 0.0 1 -0.9274648985683766 -1 -0.34363055199904236 -1 0.9807491990907165 -1 -0.9260653440951248 -1 0.0 -1 -0.331930384130589 1 -0.16213472950536384 -1 -0.46779256530107943 -1 -0.6132715504725785 -1 -0.9610395255318289 1 -0.03025229563365639 -1 -0.4918182236418244 1 -0.8395272829219522
15 1 -0.8244797912818779 1 0.5443748016654648 -1 -0.1393124545053712 -1 -0.9551935410120486 -1 0.32413797177800735 1 -0.3663837970459152 -1 0.0 -1 -0.4058122951188224 -1 -0.9599689304536749 -1 -0.9339619039127164 1 -0.982073282032262 -1 0.0 1 -0.8741315652350432 -1 -0.35696388533237566 1 -0.9925841342426169 -1 -0.9127320107617914 -1 0.0 -1 -0.38526371746392235 1 -0.16213472950536384 -1 -0.5877925653010795 -1 -0.6132715504725785 -1 -0.8677061921984955 1 -0.03025229563365639 -1 -0.6118182236418245 1 -0.8395272829219522
16 1 -0.8244797912818779 1 0.7177081349987982 -1 -0.1393124545053712 -1 -0.8618602076787152 -1 0.44413797177800735 1 -0.17971713037924855 -1 0.0 -1 -0.43247896178548906 -1 -0.9733022637870082 -1 -0.880628570579383 1 -0.9554066153655953 -1 0.0 1 -0.9007982319017098 -1 -0.450297218665709 1 -0.9259174675759503 -1 -0.8993986774284581 -1 0.0 -1 -0.451930384130589 1 -0.12213472950536383 -1 -0.7477925653010795 -1 -0.6132715504725785 -1 -0.9343728588651622 1 -0.03025229563365639 -1 -0.7318182236418245 1 -0.7995272829219522
