1 -1 -0.11937219024428525 -1 -0.7219027581053796 1 0.8600599263998301 -1 0.17419699501420527 1 0.0 1 -0.4995886807250647 1 -0.40128372200370466 -1 0.6804741418020801 -1 0.2763519338690117
2 -1 -0.11937219024428525 -1 -0.7165694247720463 1 0.8600599263998301 -1 0.1795303283475386 1 0.0 1 -0.504922014058398 1 -0.40128372200370466 -1 0.6751408084687468 -1 0.2763519338690117
3 -1 -0.11937219024428525 -1 -0.711236091438713 1 0.8600599263998301 -1 0.18486366168087193 1 0.0 1 -0.5102553473917313 1 -0.40128372200370466 -1 0.6698074751354135 -1 0.2763519338690117
4 -1 -0.11937219024428525 -1 -0.7059027581053797 1 0.8600599263998301 -1 0.19019699501420526 1 0.0 1 -0.5155886807250646 1 -0.40128372200370466 -1 0.6644741418020802 -1 0.2763519338690117
5 -1 -0.11937219024428525 -1 -0.7005694247720464 1 0.8600599263998301 -1 0.19553032834753858 1 0.0 1 -0.5209220140583979 1 -0.40128372200370466 -1 0.6591408084687469 -1 0.2763519338690117
6 -1 -0.11937219024428525 -1 -0.6952360914387131 1 0.8600599263998301 -1 0.2008636616808719 1 0.0 1 -0.5262553473917312 1 -0.40128372200370466 -1 0.6538074751354136 -1 0.2763519338690117
7 -1 -0.11937219024428525 -1 -0.6899027581053798 1 0.8600599263998301 -1 0.20619699501420524 1 0.0 1 -0.5315886807250645 1 -0.40128372200370466 -1 0.6484741418020803 -1 0.2763519338690117
8 -1 -0.11937219024428525 -1 -0.6845694247720465 1 0.8600599263998301 -1 0.21153032834753857 1 0.0 1 -0.5369220140583978 1 -0.40128372200370466 -1 0.643140808468747 -1 0.2763519338690117
9 -1 -0.11937219024428525 -1 -0.6792360914387132 1 0.8600599263998301 -1 0.2168636616808719 1 0.0 1 -0.5422553473917311 1 -0.40128372200370466 -1 0.6378074751354137 -1 0.2763519338690117
10 -1 -0.11937219024428525 -1 -0.6739027581053799 1 0.8600599263998301 -1 0.22219699501420523 1 0.0 1 -0.5475886807250644 1 -0.40128372200370466 -1 0.6324741418020804 -1 0.2763519338690117
11 -1 -0.11937219024428525 -1 -0.6685694247720466 1 0.8600599263998301 -1 0.22753032834753856 1 0.0 1 -0.5529220140583977 1 -0.40128372200370466 -1 0.6271408084687471 -1 0.2763519338690117
12 -1 -0.11937219024428525 -1 -0.6632360914387133 1 0.8600599263998301 -1 0.2328636616808719 1 0.0 1 -0.558255347391731 1 -0.40128372200370466 -1 0.6218074751354138 -1 0.2763519338690117
13 -1 -0.11937219024428525 -1 -0.65790275810538 1 0.8600599263998301 -1 0.23819699501420522 1 0.0 1 -0.5635886807250643 1 -0.40128372200370466 -1 0.6164741418020805 -1 0.2763519338690117
14 -1 -0.11937219024428525 -1 -0.6525694247720467 1 0.8600599263998301 -1 0.24353032834753854 1 0.0 1 -0.5689220140583976 1 -0.40128372200370466 -1 0.6111408084687472 -1 0.2763519338690117
15 -1 -0.11937219024428525 -1 -0.6472360914387134 1 0.8600599263998301 -1 0.24886366168087187 1 0.0 1 -0.5742553473917309 1 -0.40128372200370466 -1 0.6058074751354139 -1 0.2763519338690117
16 -1 -0.11937219024428525 -1 -0.6419027581053801 1 0.8600599263998301 -1 0.25419699501420523 1 0.0 1 -0.5795886807250642 1 -0.40128372200370466 -1 0.6004741418020806 -1 0.2763519338690117
17 -1 -0.11937219024428525 -1 -0.6365694247720468 1 0.8600599263998301 -1 0.2595303283475386 1 0.0 1 -0.5849220140583975 1 -0.40128372200370466 -1 0.5951408084687473 -1 0.2763519338690117
18 -1 -0.11937219024428525 -1 -0.6312360914387135 1 0.8600599263998301 -1 0.26486366168087194 1 0.0 1 -0.5902553473917308 1 -0.40128372200370466 -1 0.589807475135414 -1 0.2763519338690117
19 -1 -0.11937219024428525 -1 -0.6259027581053802 1 0.8600599263998301 -1 0.2701969950142053 1 0.0 1 -0.5955886807250641 1 -0.40128372200370466 -1 0.5844741418020807 -1 0.2763519338690117
20 -1 -0.11937219024428525 -1 -0.6205694247720469 1 0.8600599263998301 -1 0.27553032834753866 1 0.0 1 -0.6009220140583974 1 -0.40128372200370466 -1 0.5791408084687474 -1 0.2763519338690117
21 -1 -0.11937219024428525 -1 -0.6152360914387136 1 0.8600599263998301 -1 0.280863661680872 1 0.0 1 -0.6062553473917307 1 -0.40128372200370466 -1 0.5738074751354141 -1 0.2763519338690117
22 -1 -0.11937219024428525 -1 -0.6099027581053803 1 0.8600599263998301 -1 0.28619699501420537 1 0.0 1 -0.611588680725064 1 -0.40128372200370466 -1 0.5684741418020808 -1 0.2763519338690117
23 -1 -0.11937219024428525 -1 -0.5939027581053803 1 0.8600599263998301 -1 0.2915303283475387 1 0.0 1 -0.627588680725064 1 -0.40128372200370466 -1 0.5631408084687475 -1 0.2763519338690117
24 -1 -0.11937219024428525 -1 -0.5779027581053803 1 0.8600599263998301 -1 0.2968636616808721 1 0.0 1 -0.643588680725064 1 -0.40128372200370466 -1 0.5578074751354142 -1 0.2763519338690117
25 -1 -0.11937219024428525 -1 -0.5619027581053803 1 0.8600599263998301 -1 0.30219699501420544 1 0.0 1 -0.659588680725064 1 -0.40128372200370466 -1 0.5524741418020809 -1 0.2763519338690117
26 -1 -0.11937219024428525 -1 -0.5459027581053802 1 0.8600599263998301 -1 0.3075303283475388 1 0.0 1 -0.6755886807250641 1 -0.40128372200370466 -1 0.5471408084687476 -1 0.2763519338690117
27 -1 -0.11937219024428525 -1 -0.5299027581053802 1 0.8600599263998301 -1 0.31286366168087215 1 0.0 1 -0.6915886807250641 1 -0.40128372200370466 -1 0.5418074751354143 -1 0.2763519338690117
28 -1 -0.11937219024428525 -1 -0.5139027581053802 1 0.8600599263998301 -1 0.3181969950142055 1 0.0 1 -0.7075886807250641 1 -0.40128372200370466 -1 0.536474141802081 -1 0.2763519338690117
29 -1 -0.11937219024428525 -1 -0.4979027581053802 1 0.8600599263998301 -1 0.32353032834753886 1 0.0 1 -0.7235886807250641 1 -0.40128372200370466 -1 0.5311408084687477 -1 0.2763519338690117
30 -1 -0.11937219024428525 -1 -0.4819027581053802 1 0.8600599263998301 -1 0.3288636616808722 1 0.0 1 -0.7395886807250641 1 -0.40128372200370466 -1 0.5258074751354144 -1 0.2763519338690117
31 -1 -0.11937219024428525 -1 -0.4659027581053802 1 0.8600599263998301 -1 0.3341969950142056 1 0.0 1 -0.7555886807250641 1 -0.40128372200370466 -1 0.5204741418020811 -1 0.2763519338690117
32 -1 -0.11937219024428525 -1 -0.44990275810538016 1 0.8600599263998301 -1 0.33953032834753893 1 0.0 1 -0.7715886807250641 1 -0.40128372200370466 -1 0.5151408084687478 -1 0.2763519338690117
33 -1 -0.11937219024428525 -1 -0.43390275810538015 1 0.8600599263998301 -1 0.3448636616808723 1 0.0 1 -0.7875886807250642 1 -0.40128372200370466 -1 0.5098074751354145 -1 0.2763519338690117
34 -1 -0.11937219024428525 -1 -0.41790275810538013 1 0.8600599263998301 -1 0.35019699501420565 1 0.0 1 -0.8035886807250642 1 -0.40128372200370466 -1 0.5044741418020812 -1 0.2763519338690117
35 -1 -0.11937219024428525 -1 -0.4019027581053801 1 0.8600599263998301 -1 0.355530328347539 1 0.0 1 -0.8195886807250642 1 -0.40128372200370466 -1 0.4991408084687478 -1 0.2763519338690117
