1 1 -0.3705089521091358 -1 0.0 1 0.36989922690205734 -1 -0.2772129022621823
2 1 -0.3571756187758025 -1 0.0 1 0.35656589356872403 -1 -0.263879568928849
3 1 -0.3438422854424692 -1 0.0 1 0.3432325602353907 -1 -0.2505462355955157
4 1 -0.3305089521091359 -1 0.0 1 0.3298992269020574 -1 -0.23721290226218236
5 1 -0.3171756187758026 -1 0.0 1 0.3165658935687241 -1 -0.22387956892884903
6 1 -0.3038422854424693 -1 0.0 1 0.3032325602353908 -1 -0.2105462355955157
7 1 -0.29050895210913597 -1 0.0 1 0.2898992269020575 -1 -0.19721290226218235
8 1 -0.27717561877580266 -1 0.0 1 0.2765658935687242 -1 -0.18387956892884902
9 1 -0.26384228544246935 -1 0.0 1 0.2632325602353909 -1 -0.17054623559551568
10 1 -0.25050895210913604 -1 0.0 1 0.24989922690205754 -1 -0.15721290226218235
11 1 -0.2371756187758027 -1 0.0 1 0.2365658935687242 -1 -0.143879568928849
12 1 -0.22384228544246937 -1 0.0 1 0.22323256023539087 -1 -0.13054623559551568
13 1 -0.21050895210913603 -1 0.0 1 0.20989922690205753 -1 -0.11721290226218234
14 1 -0.1971756187758027 -1 0.0 1 0.1965658935687242 -1 -0.103879568928849
15 1 -0.18384228544246936 -1 0.0 1 0.18323256023539086 -1 -0.09054623559551567
16 1 -0.17050895210913602 -1 0.0 1 0.16989922690205753 -1 -0.07721290226218233
17 1 -0.1571756187758027 -1 0.0 1 0.1565658935687242 -1 -0.063879568928849
18 1 -0.14384228544246935 -1 0.0 1 0.14323256023539085 -1 -0.05054623559551566
19 1 -0.13050895210913602 -1 0.0 1 0.12989922690205752 -1 -0.037212902262182324
20 1 -0.11717561877580268 -1 0.0 1 0.11656589356872418 -1 -0.023879568928848988
21 1 -0.10384228544246935 -1 0.0 1 0.10323256023539085 -1 -0.010546235595515653
22 1 -0.09050895210913601 -1 0.0 1 0.08989922690205751 -1 0.0027870977378176807
23 1 -0.07717561877580267 -1 0.0 1 0.07656589356872417 -1 -0.010546235595515653
24 1 -0.06384228544246934 -1 0.0 1 0.06323256023539084 -1 0.0027870977378176807
25 1 -0.050508952109136 -1 0.0 1 0.0498992269020575 -1 -0.010546235595515653
26 1 -0.037175618775802666 -1 0.0 1 0.03656589356872417 -1 0.0027870977378176807
27 1 -0.02384228544246933 -1 0.0 1 0.02323256023539083 -1 -0.010546235595515653
28 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
29 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
30 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
31 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
32 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
33 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
34 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
35 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
36 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
37 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
38 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
39 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
40 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
41 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
42 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
43 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
44 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
45 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
46 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
47 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
48 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
49 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
50 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
51 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
52 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
53 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
54 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
55 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
56 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
57 1 0.0028243812241973386 -1 0.0 1 -0.0034341064312758372 -1 -0.010546235595515653
58 1 -0.010508952109135996 -1 0.0 1 0.009899226902057497 -1 0.0027870977378176807
